Incident Date,Incident Time,Flight ID,Aircraft,Altitude,Airport,Laser Color,Injury,City,State ,,
28-Jul-15,0528,FDX582,MD11,5000,SFO,Green,No,San Francisco,California,,
28-Jul-15,0540,DAL2533,B738,11500,LGB,Green,No,Long Beach,California,,
28-Jul-15,0555,DAL1170,B738,29000,DAG,Green,No,Daggett,California,,
28-Jul-15,0705,SWA825,B737,9000,PHX,Green,No,Phoenix,Arizona,,
28-Jul-15,2207,N548PG,SR22,1800,FAT,UNKN,No,Fresno,California,,
29-Jul-15,0210,AAL9241,B737,2000,MIA,Green,No,Miami,Florida,,
29-Jul-15,0230,AWI3763,CRJ2,3500,PHL,Green,No,Philadelphia,Pennsylvania,,
29-Jul-15,0232,CANYN62,F18,1500,NTU,Green,No,Virginia Beach,Virginia,,
29-Jul-15,0259,ASQ5665,E145,2200,IAH,Green,No,Houston,Texas,,
29-Jul-15,0303,DAL1766,MD88,24000,JXN,Green,No,Jackson,Michigan,,
29-Jul-15,0306,ENY3311,E135,10000,ROG,Green,No,Rogers,Arkansas,,
29-Jul-15,0318,N452DD,C182,1400,MFE,Green,No,McAllen,Texas,,
29-Jul-15,0352,DAL17,H/B763,3600,LAX,Green,No,Los Angeles,California,,
29-Jul-15,0355,N30VH,HELO,UNKN,SLC,Green,No,Salt Lake City, Utah,,
29-Jul-15,0400,RDDL32,C172/G,6500,IGM,Green,No,Kingman,Arizona,,
29-Jul-15,0405,N6025F,C182,5400,RNO,Green,No,Reno     ,Nevada,,
29-Jul-15,0428,N92A,HELO,1500,MFE,Green,No,McAllen,Texas,,
29-Jul-15,0437,SKW2903,CRJ2,UNKN,RNO,Green,No,Reno,Nevada,,
29-Jul-15,0458,CTL61,AC50,2500,HTW,Green,No,Chesapeake/Huntington WV,Ohio,,
29-Jul-15,0604,N152EF,C152,UNKN,EAT,Green,No,Wenatchee,Washington,,
29-Jul-15,0803,HAL516,B712,3000,HNL,Green,No,Honolulu,Hawaii,,
29-Jul-15,0930,FDX1562,B757,3000,HTS,Green,No,Huntington,West Virginia,,
30-Jul-15,0124,JIA5227,CRJ7,11000,TPA,Green,Yes,Tampa,Florida,,
30-Jul-15,0137,DAL2809,MD90,11000,RDU,Green,No,Raleigh-Durham,North Carolina,,
30-Jul-15,0155,STEEL11,KC35,19000,CXR,Green,No,Chardon,Ohio,,
30-Jul-15,0204,N11802,C172,2000,DAB,Green,No,Daytona Beach,Florida,,
30-Jul-15,0225,ASQ4238,E145,800,MOB,Green,No,Mobile,Alabama,,
30-Jul-15,0236,N105TD,C560,800,BRO   ,Green,No,Brownsville,Texas,,
30-Jul-15,0239,DAL1711,MD88,2500,ATL,Green,No,Atlanta,Georgia,,
30-Jul-15,0330,FDX1664,B752,9000,IND,Green,No,Indianapolis,Indiana,,
30-Jul-15,0330,WBR2804,C208,8000,GRB,UNKN,No,Green Bay,Wisconsin,,
30-Jul-15,0351,UAL1479,B737,7400,DEN,UNKN,No,Denver,Colorado,,
30-Jul-15,0359,C6570,COPTER,1600,SLI,Green,No,Long Beach,California,,
30-Jul-15,0418,APC33,PA31,1500,PDX,Green,No,Portland,Oregon,,
30-Jul-15,0432,DAL503,B737,2500,PDX,Green,No,Portland,Oregon,,
30-Jul-15,0445,AAL699,A319,14000,LAX,Blue,No,Los Angeles,California,,
30-Jul-15,0451,SKW351X,CRJ2,500,BUR   ,Green,No,Burbank,California,,
30-Jul-15,0455,N6341J,C172,5500,SLC,Green,No,Salt Lake City,Utah,,
30-Jul-15,0457,SKW5615,CRJ2,11000,SFO,Green,No,San Francisco,California,,
30-Jul-15,0457,WWI61,CL60,3000,HIO,Green,No,Portland,Oregon,,
30-Jul-15,0505,ASA488,B737,37000,RDM,Blue,No,Redmond,Oregon,,
30-Jul-15,0506,AFR085,B772,3500,SFO,Green,No,San Francisco,California,,
30-Jul-15,0530,SKW546Y,CRJ7,6000,FSD,Green,No,Sioux Falls,South Dakota,,
30-Jul-15,2354,JBU2038,E190,1100,SJU,Green,No,San Juan    ,Puerto Rico,,
31-Jul-15,0145,GGN7278,B190,1800,MDT,Green,No,Harrisburg,Pennsylvania,,
31-Jul-15,0210,ENY3446,D145,5000,ROC,Green,No,Rochester,New York,,
31-Jul-15,0225,N794A,P28A,6000,SRB,Green,No,Sparta,Tennessee,,
31-Jul-15,0238,ENY3322,E145,4400,SUX,Green,No,Sioux Falls,Iowa,,
31-Jul-15,0244,RPA4224,E170,19600,SDF,Green,No,Louisville,Kentucky,,
31-Jul-15,0352,AAL1955,A319,5000,LAX,Green,No,Los Angeles,California,,
31-Jul-15,0428,ASA769,B737,10000,SAN,Green,No,San Diego,California,,
31-Jul-15,0429,JBU551,A320/L,7000,TPA,Green,No,Tampa,Florida,,
31-Jul-15,0443,SKW2888,CRJ7,5000,LAX,Green,No,Los Angeles,California,,
31-Jul-15,0550,DPJ788,C25A,10000,IND,Green,No,Indianapolis,Indiana,,
31-Jul-15,0610,R2518,H60,1000,NGF,Green,No,Kaneohe,Hawaii,,
31-Jul-15,0724,UAL1115,B738,16000,WVI,Green,No,Watsonville,California,,
31-Jul-15,0750,UAL1477,B739,8000,SJC,Green,No,San Jose,California,,
31-Jul-15,0903,JBU1503,A320,1000,SJU,Green,No,San Juan,Puerto Rico,,
1-Aug-15,0050,ENY3668,CRJ7 ,4000,LGA,Green,No,New York,New York,,
1-Aug-15,0110,LN790SS,BE40,2000,ERI,Green,No,Erie,Pennsylvania,,
1-Aug-15,0116,JIA5227,CRJ7,8000,TPA,Green,No,Tampa,Florida,,
1-Aug-15,0206,ENY3423,,7000,TKI,Green,No,Dallas,Texas,,
1-Aug-15,0206,UPS701,,2000,MSY,Green,No,New Orleans,Louisiana,,
1-Aug-15,0255,JIA5334,CRJ9 ,18600,LEX,Green,No,Lexington,Kentucky,,
1-Aug-15,0312,RPA4337,E170 ,3000,CRG,Green,No,Jacksonville    ,Florida,,
1-Aug-15,0315,SLI476,E190,1500,IAH,Green,No,Houston,Texas,,
1-Aug-15,0319,RDDL905,DA42,1500,DAB,Green,No,Daytona Beach,Florida,,
1-Aug-15,0320,RPA3883,DH8D,9000,PIT  ,Green,No,Pittsburgh,Pennsylvania,,
1-Aug-15,0322,RDDL406,C172 ,6000,JAX,Green,No,Jacksonville,Florida,,
1-Aug-15,0328,UAL1267,B739,3000,LAX,Green,No,Los Angeles,California,,
1-Aug-15,0330,AAL2225,B737 ,700,LAX,Green,No,Los Angeles,California,,
1-Aug-15,0335,N9644M,M20P,1000,SME,Green,No,Somerset,Kentucky,,
1-Aug-15,0340,JBU1234,A320 ,2500,MCO,Green-Red,No,Orlando,Florida,,
1-Aug-15,0340,SWA889,B737 ,2500,MCO,Green-Red,No,Orlando,Florida,,
1-Aug-15,0345,N103KC,P28A,3000,C17,Green,No,Marion,Iowa,,
1-Aug-15,0348,AAL209,B738 (BOEING - 737-,4000,EMT,Green,No,El Monte,California,,
1-Aug-15,0355,SWA9011,B737,10000,ELP,Green,No,El Paso,Texas,,
1-Aug-15,0358,UPS541,A306,7000,SDF,Green,No,Louisville,Kentucky,,
1-Aug-15,0410,WBR2105,C208,3000,MCW,Green,No,Mason City,Iowa,,
1-Aug-15,0417,DAL2656,A320 ,7000,PIT,Green,No,Pittsburgh,Pennsylvania,,
1-Aug-15,0418,SWA2156,B737,2600,OAK,Green,No,Oakland,California,,
1-Aug-15,0422,N3940A,AS50 ,2500,MFE,Green,No,McAllen,Texas,,
1-Aug-15,0428,ASA769,B737 -,10000,SAN,Green,No,San Diego,California,,
1-Aug-15,0445,N/A,N/A,UNKN,ELP,Green,No,El Paso,Texas,,
1-Aug-15,0450,N211AJ,C182 ,1500,CRQ,Green,No,Carlsbad,California,,
1-Aug-15,0503,SKW4588,CRJ9 ,7000,DEN  ,White,No,Denver,Colorado,,
1-Aug-15,0523,JZA129,DH8D ,3500,PDX,Green,No,Portland,Oregon,,
1-Aug-15,0544,N3666S,C172,6500,RBL,Green,No,Red Bluff,California,,
1-Aug-15,0555,SWA1697,B737 -,2600,ONT,Green,No,Ontario,California,,
1-Aug-15,0650,N6173C,BE9L,2000,HOU,Green,No,Houston,Texas,,
1-Aug-15,1025,SLASH35,TEX2,9000,TYS,Green,No,Knoxville,Tennessee,,
1-Aug-15,1801,N279TW,C182,1000,SJC,UNKN,No,San Jose,California,,
2-Aug-15,0049,DAL1226,MD88,4000,LGA,Green,No,New York,New York,,
2-Aug-15,0125,SWA1117,B737,1500,BNA,Green,No,Nashville,Tennessee,,
2-Aug-15,0157,ABX565,B767,6000,FXE,UNKN,No,Fort Lauderdale,Florida,,
2-Aug-15,0158,ENY3142,E145,11000,ORD,Green,No,Chicago,Illinois,,
2-Aug-15,0200,ASQ5088,CRJ9,6500,CLE,Green,No,Cleveland,Ohio,,
2-Aug-15,0300,SKW472L,CRJ7/L,2000,CHS,Green,No,Charleston,South Carolina,,
2-Aug-15,0309,AAY697,A320,7000,TYS,Green,No,Knoxville,Tennessee,,
2-Aug-15,0309,OCTET02,E6,35000,YNG,Green,No,Youngstown/Warren,Ohio,,
2-Aug-15,0310,DAL1111,MD88,2000,ROC,Green,No,Rochester,New York,,
2-Aug-15,0315,SWA1304,B737,8000,ELP,Green,No,El Paso,Texas,,
2-Aug-15,0336,ASH3764,E170,28000,DVK,Green,No,Danville,Kentucky,,
2-Aug-15,0338,SKW2890,CRJ2/L,20000,VCV,Green,No,Victorville,California,,
2-Aug-15,0347,SWA4275,B737/L,14000,FIM,Green,No,Fillmore,California,,
2-Aug-15,0414,AAL23,B738/L,19000,ONT,Green,No,Ontario,California,,
2-Aug-15,0450,UAL1140,B737,10000,LAX,Green,No,Los Angeles,California,,
2-Aug-15,0513,SWA2654,B737,14000,BOS,Green,No,Boston,Massachusetts,,
2-Aug-15,0521,ASA133,B737,3000,SEA ,Green,No,Seattle,Washington,,
2-Aug-15,0803,LIFE2,BK17,800,HOU,Green,No,Houston,Texas,,
2-Aug-15,0935,HAL515,B717-200,4000,HNL,Green,No,Honolulu,Hawaii,,
2-Aug-15,0940,FDX802,MD11,3000,HNL,Green,No,Honolulu,Hawaii,,
2-Aug-15,0946,AAL996,B788,11000,DFW,Green,No,Dallas-Fort Worth,Texas,,
2-Aug-15,1000,CLX661D,B748,10000,DFW,Green,No,Dallas-Fort Worth,Texas,,
3-Aug-15,0110,ASA9420,B738,4000,GSO,Green,No,Greensboro,North Carolina,,
3-Aug-15,0124,N646PT,SK76,3000,HTO,Green,No,East Hampton,New York,,
3-Aug-15,0131,N5023J,C172,1700,ERI,Blue,No,Erie    ,Pennsylvania,,
3-Aug-15,0140,SWA4718,B737 -,10000,RDU,Green,No,Raleigh-Durham,North Carolina,,
3-Aug-15,0155,CPZ5706,E170,1000,DTW,Green,No,Detroit,Michigan,,
3-Aug-15,0201,AAL2439,B737,31000,MKL,Green,No,Jackson,Tennessee,,
3-Aug-15,0215,N739LT,C172,2000,HAO,Green,No,Hamilton,Ohio,,
3-Aug-15,0223,ASQ5016,CRJ2/L,27000,TDT,Green,No,Tidioute,Pennsylvania,,
3-Aug-15,0243,EPIA570,C172,1000,DAB,Green,No,Daytona Beach,Florida,,
3-Aug-15,0320,SWA4839,B737,3500,SAN,Green,No,San Diego,California,,
3-Aug-15,0329,SWA4551,B737,UNKN,UNKN,UNKN,No,UNKN,UNKN,,
3-Aug-15,0345,HUSKY94,C17,200,MWH,Green,No,Moses Lake,Washington,,
3-Aug-15,0435,UAL423,A320,11000,BJC,Green,No,Denver,Colorado,,
3-Aug-15,0533,UAL593,A320,7500,SLC,UNKN,No,Salt Lake City,Utah,,
3-Aug-15,0600,N45211,AA5,1000,FAT,Green,No,Fresno,California,,
3-Aug-15,0628,AAL669,B737,5000,SEA,Green,No,Seattle,Washington,,
3-Aug-15,0709,WJA1852,B737-800,7000,OGG,Green,No,Kahului,Hawaii,,
3-Aug-15,0710,DAL1397,B752/L,1000,OGG,Green,No,Kahului,Hawaii,,
3-Aug-15,0749,ASA847,B737,4000,OGG,Green,No,Kahului,Hawaii,,
4-Aug-15,0135,DAL1713,MD90,3000,RSW,Green,No,Fort Myers,Florida,,
4-Aug-15,0139,N5495Q,C152,4500,AGS,Green,No,Augusta,Georgia,,
4-Aug-15,0205,SWA651,B737,2000,JAX,Blue,No,Jacksonville,Florida,,
4-Aug-15,0210,N1090V,C172,2500,DFW,Green,No,Dallas-Fort Worth,Texas,,
4-Aug-15,0221,N711W,C182,2300,LOT,Green,No,Chicago/Romeoville,Illinois,,
4-Aug-15,0240,N616AD,PA32,1000,PBI,Green,No,West Palm Beach,Florida,,
4-Aug-15,0255,N504PS,C525,5000,BHM,Green,No,Birmingham,Alabama,,
4-Aug-15,0316,ENY3086,E135/L,11000,DAY,Green,No,Dayton       ,Ohio,,
4-Aug-15,0336,UAL1576,B737,5500,ROC,Green,No,Rochester,New York,,
4-Aug-15,0355,SWA4472,B737,6500,SAN,Green,No,San Diego,California,,
4-Aug-15,0424,N31X,HELO,500,LAX,Green,No,Los Angeles,California,,
4-Aug-15,0510,SWA1721,B737,1400,TTD,Green,No,Portland,Oregon,,
4-Aug-15,0528,SWA228,B737,3400,SNA,Green,No,Santa Ana,California,,
4-Aug-15,0609,SWA224,B737,3000,LAS,Green,No,Las Vegas,Nevada,,
4-Aug-15,0620,MUL1774,C208,2700,OGG,Green,No,Kahului,Hawaii,,
4-Aug-15,0627,MUL1724,C208,4500,OGG,Green,No,Kahului,Hawaii,,
4-Aug-15,1027,FDX1166,B752/L,4000,ONT,Blue,No,Ontario,California,,
4-Aug-15,1955,N45GV,C172,9500,6KS1,Red,No,Quinter,Kansas,,
5-Aug-15,0015,UAL1599,B739,UNKN,BOS,Green,No,Boston,Massachusetts,,
5-Aug-15,0144,ASQ4536,E145,36000,PSB,Green,No,Philipsburg,Pennsylvania,,
5-Aug-15,0146,N210N,C182,1200,BPT,Green,No,Beaumont/Port Arthur,Texas,,
5-Aug-15,0146,N5210N,C182,1200,BPT,UNKN,No,Beaumont/Port Arthur,Texas,,
5-Aug-15,0209,AAL63,A319,1500,IAH,Green,No,Houston,Texas,,
5-Aug-15,0214,ASQ4729,E145,15000,IKK,Green,No,Kankakee,Illinois,,
5-Aug-15,0238,DECOY99,H/C17,7000,MRB,Green,No,Martinsburg,West Virginia,,
5-Aug-15,0300,RPA4632,E170,6000,PIT,Green,No,PITTSBURGH,Pennsylvania,,
5-Aug-15,0304,N90FC,C310,8000,SDF,Green,No,Louisville,Kentucky,,
5-Aug-15,0310,JIA5112,CRJ2,7000,GSO,Green,No,Greensboro,North Carolina,,
5-Aug-15,0314,FLG3984,CRJ9,4000,CVG,Green,No,Covington,Kentucky,,
5-Aug-15,0315,UPS1365,A306,4000,SDF,Red,No,Louisville,Kentucky,,
5-Aug-15,0320,SWA1283,B737,7000,DEN,Green,No,Denver,Colorado,,
5-Aug-15,0320,TCF3458,E170,5000,ORD,Green,No,Chicago,Illinois,,
5-Aug-15,0330,N199XP,C750,9000,DEN,Green,No,Denver,Colorado,,
5-Aug-15,0335,N225WS,C172,8000,LMO,Green,No,Longmont,Colorado,,
5-Aug-15,0335,SWA48,B737,13000,PDZ,Green,No,Ontario,California,,
5-Aug-15,0347,RPA4882,DH8D,3000,BUF,Green,No,Buffalo,New York,,
5-Aug-15,0349,SKW4651,CRJ9,5000,SNA,Green,No,Santa Ana,California,,
5-Aug-15,0355,MSQT818,P28A,2400,PHX,Red-Green,No,Phoenix,Arizona,,
5-Aug-15,0410,URF606,PC12,6000,SJC,Green,No,San Jose,California,,
5-Aug-15,0442,CPZ5783,E170,12000,SEA,Green,No,Seattle,Washington,,
5-Aug-15,0442,JBU2067,E190,2000,PBI,Green,No,West Palm Beach,Florida,,
5-Aug-15,0450,UAL717,B752,5000,LAX,Green,No,Los Angeles,California,,
5-Aug-15,0508,N8153C,HELO,3000,SBP,Green,No,San Luis Obispo,California,,
5-Aug-15,0522,N194WM,GLEX,5000,SEA,Green,No,Seattle,Washington,,
5-Aug-15,0542,CPZ 5728,E170,5000,SEA,Green,No,Seattle,Washington,,
5-Aug-15,0542,JBU206,A320,5000,SEA,Green,No,Seattle,Washington,,
5-Aug-15,0542,SWA862,B738,5000,SEA,Green,No,Seattle,Washington,,
5-Aug-15,0608,VRD896,A320,4000,LAS,Green,No,Las Vegas,Nevada,,
5-Aug-15,0615,ASA226,B737,10000,SJC,Green,No,San Jose ,California,,
5-Aug-15,0855,AIR01,B406,7000,TUS,Green,No,Tucson,Arizona,,
6-Aug-15,0114,TMC426,H25B,6000,PWM,Green,No,Portland,Maine,,
6-Aug-15,0148,FDX1235,H/DC10,6000,4B9,Green,No,Simsbury,Connecticut,,
6-Aug-15,0158,SWA434,B737,5000,GYY,Green,No,Gary,Indiana,,
6-Aug-15,0202,UCA815,DH8A,6500,BGM,Green,No,Binghamton,New York,,
6-Aug-15,0210,XME1,R44,2000,JAN,UNKN,No,JACKSON,Mississippi,,
6-Aug-15,0231,UAL650,A320,2500,AUS  ,Green,No,Austin,Texas,,
6-Aug-15,0242,N5334C,C140,4000,MSP,Green,No,Minneapolis,Minnesota,,
6-Aug-15,0250,N243TX,PC12,7600,MFE,Green,No,McAllen,Texas,,
6-Aug-15,0300,SKW742Z,CRJ7,6500,FSD,Green,No,Sioux Falls,South Dakota,,
6-Aug-15,0309,SKW732T,E170,10700,06MO,Green,No,Waldron,Missouri,,
6-Aug-15,0315,SWA902,B737,2200,MDW,Green,No,Chicago,Illinois,,
6-Aug-15,0349,AAL140,MD82,2500,SJC,Green,No,San Jose,California,,
6-Aug-15,0358,SWA3853,B737,2500,SJC,Green,No,San Jose,California,,
6-Aug-15,0418,HUSKY35,H/C17,2000,MWH,Green,No,Moses Lake,Washington,,
6-Aug-15,0420,METRO1,HELO,1000,BNA,Green,No,Nashville,Tennessee,,
6-Aug-15,0440,ASA420,B737,7000,PDX,Green,No,Portland,Oregon,,
6-Aug-15,0440,CPZ5933,E170,5000,LAX,Green,No,Los Angeles,California,,
6-Aug-15,0522,REH6,HELO,400,SFO,Green,No,San Francisco,California,,
6-Aug-15,0630,UAL1748,B737,16000,PDX,Green,No,Portland,Oregon,,
6-Aug-15,1040,AMF112,E120,6500,ONT,Green,No,Ontario,California,,
7-Aug-15,0120,N4869N,C182 (Cessna - 182),1000,DTS,Green,No,Destin,Florida,,
7-Aug-15,0142,EJA224,F2TH/L,12000,YNG,Green,No,Youngstown/Warren,Ohio,,
7-Aug-15,0208,AWI9377,CRJ2,1000,CAE,Green,No,Columbia,South Carolina,,
7-Aug-15,0210,CASHH04,UH60,1500,BNA,Green,No,Nashville,Tennessee,,
7-Aug-15,0214,FDX1235,DC10 (BOEING - MD-1,6000,BDL,Green,No,Windsor Locks,Connecticut,,
7-Aug-15,0221,N2013G,BE19 (BEECH - 19 Mu,1000,PWM,Green,No,Portland,Maine,,
7-Aug-15,0245,LBQ611,PC12,7800,EBG,Green,No,Edinburg,Texas,,
7-Aug-15,0306,METRO1,B06 (AGUSTA - AB-20,2000,JAN,Green,No,Jackson,Mississippi,,
7-Aug-15,0313,ASQ6186,E45X,13000,ABE,Green,No,Allentown,Pennsylvania,,
7-Aug-15,0336,DAL1799,B712 (BOEING - 717-,5000,GYY,Green,No,Gary,Indiana,,
7-Aug-15,0345,SPECK11,BE40,3000,HUF,UNKN,No,Terre Haute,Indiana,,
7-Aug-15,0345,VRD759,A319,32700,STS,Green,No,Santa Rosa,California,,
7-Aug-15,0358,N430ST,BELL 430,1500,DTW,UNKN,No,Detroit,Michigan,,
7-Aug-15,0427,FDX1600,MD11,13000,IND     ,Green,No,Indianapolis,Indiana,,
7-Aug-15,0544,MED2,AS50 ,400,SFO,Green,No,San Francisco,California,,
7-Aug-15,0715,FLCN5,HELO,1900,PHX,Green,No,Phoenix,Arizona,,
7-Aug-15,1600,N10033,C172,1000,OXR,Green,No,Oxnard,California,,
8-Aug-15,0045,N4124D,R44 (ROBINSON - R-4,1100,MYR,Green,No,Myrtle Beach,South Carolina,,
8-Aug-15,0115,N519JG,SB20,12000,GSO,Green,No,Greensboro,North Carolina,,
8-Aug-15,0120,SWA4249,B737,1600,MCO,Green-Blue,No,Orlando,Florida,,
8-Aug-15,0150,RSP756,C25B,4000,PHL,Green,No,Philadelphia,Pennsylvania,,
8-Aug-15,0220,DAL1050,MD90,7000,RSW,Green,No,Fort Myers,Florida,,
8-Aug-15,0220,PWA143,C25B,36000,ALB,Yellow,No,Albany,New York,,
8-Aug-15,0239,AAL2293,MD82,5000,MRB,Green,No,Martinsburg,West Virginia,,
8-Aug-15,0300,N659J,SR22,6000,HLG,Green,No,Wheeling,West Virginia,,
8-Aug-15,0313,UAL1911,B738 (BOEING - 737-,6000,LGA,Green,No,New York,New York,,
8-Aug-15,0320,AAL20,A321,1500,JFK,Green,No,New York,New York,,
8-Aug-15,0335,AAL1600,B738,5500,DTW,Green,No,Detroit,Michigan,,
8-Aug-15,0336,SKW5601,E170,6500,SFO,Green,No,San Francisco,California,,
8-Aug-15,0340,SKW4641,CRJ9,8000,FAT,Green,No,Fresno,California,,
8-Aug-15,0344,DAL2587,MD88 (BOEING - MD-8,3000,DAB,Green,No,Daytona Beach,Florida,,
8-Aug-15,0356,TRPR1,B06 (AGUSTA - AB-20,1200,DET,Green,No,Detroit,Michigan,,
8-Aug-15,0404,FLG4042,CRJ9 (CANADAIR - Ch,3000,DSM,Green,No,Des Moines,Iowa,,
8-Aug-15,0413,UAL679,A320,14000,BZN,Green,No,Bozeman,Montana,,
8-Aug-15,0452,ASQ6168,E145 (EMBRAER - C-9,7000,ABE,Green,No,Allentown,Pennsylvania,,
8-Aug-15,0455,ASA769,B738 (BOEING - 737-,9000,SAN,Green,No,San Diego,California,,
8-Aug-15,0500,N214RV,FA10,4000,LGA,Green,No,New York,New York,,
8-Aug-15,0612,N9562B,C172,3000,ORF,Green,No,Norfolk,Virginia,,
8-Aug-15,0630,PFT551,C550,4000,SNA,Green,No,Santa Ana,California,,
8-Aug-15,0640,UAL456,A320,15000,MRY,Green,No,Monterey,California,,
8-Aug-15,0737,UAL1636,B753 (BOEING - 757-,2100,LAX,Green,No,Los Angeles,California,,
9-Aug-15,0201,DAL2828,MD90,30000,LEX,Green,No,Lexington,Kentucky,,
9-Aug-15,0229,N204BE,C172,1200,HEF,Green,No,Washington,District of Columbia,,
9-Aug-15,0245,ALAMO26,UH60,2500,SAT,Green,No,San Antonio,Texas,,
9-Aug-15,0313,ENY3421,E135,7000,ORD,Green,No,Chicago,Illinois,,
9-Aug-15,0322,SWA2189,B738,6000,JOT,Green,No,Joliet,Illinois,,
9-Aug-15,0346,JIA5118,CRJ2 (CANADAIR - Ch,5000,CLT,Green,No,Charlotte,North Carolina,,
9-Aug-15,0358,ROVE43,TEX2,7000,PUB,Green,No,Pueblo,Colorado,,
9-Aug-15,0400,CPZ5902,E170,13000,ONT     ,UNKN,No,Ontario   ,California,,
9-Aug-15,0403,MSQT52,PA44,6500,PHX,Green,No,Phoenix,Arizona,,
9-Aug-15,0415,N44UH,HELO,6500,SLC,Green,No,Salt Lake City,Utah,,
9-Aug-15,0424,SKW4965,CRJ2,8000,DEN,Green,No,Denver,Colorado,,
9-Aug-15,0430,SKW425Z,E170,4000,DSM,Green,No,Des Moines,Iowa,,
9-Aug-15,0502,CMD8,HELO,500,SNS,Green,No,Salinas,California,,
9-Aug-15,0506,N99CK,C500,3200,SJU,Green,No,San Juan,Puerto Rico,,
9-Aug-15,0513,DAL2045,B738,7000,SEA,Green,No,Seattle,Washington,,
9-Aug-15,0520,SWA4579,B737,10000,MDW,Green,No,Chicago,Illinois,,
9-Aug-15,0540,SKW6376,E170,11000,SFO,Green,No,San Francisco,California,,
9-Aug-15,0544,NKS1104,A320,24000,DEN,Green,No,Denver ,Colorado,,
9-Aug-15,0550,MED8,AS50 (AEROSPATIALE,500,SNS,Green,No,Salinas,California,,
9-Aug-15,0905,LN912NM,PC12,5500,ELP,Green,No,El Paso,Texas,,
10-Aug-15,0040,JBU1152,E190,5000,BOS,Green,No,Boston,Massachusetts,,
10-Aug-15,0056,UAL1477,B737,4000,TEB,Green,No,Teterboro,New Jersey,,
10-Aug-15,0118,PCL3938,CRJ2 (CANADAIR - Ch,4000,VLL,Green,No,Troy,Michigan,,
10-Aug-15,0125,RPA4598,E170 (EMBRAER - 170,31000,FLO,Green,No,Florence,South Carolina,,
10-Aug-15,0139,DYA402,B762,1600,CRI,Green,No,Canarsie,New York,,
10-Aug-15,0148,SWA2972,B737/L,1800,GVL,Green,No,Gainesville,Georgia,,
10-Aug-15,0222,GJS3708,CRJ7,4000,ORD,Green,No,Chicago,Illinois,,
10-Aug-15,0255,N82LL,PA46,2000,LUK,Green,No,Cincinnati,Ohio,,
10-Aug-15,0318,UAL1120,B738/L,12000,IAH,Green,No,Houston    ,Texas,,
10-Aug-15,0409,UAL1247,B739/L,15000,OXR,Green,No,Oxnard,California,,
10-Aug-15,0416,SWA178,B737,7000,SJC,Green,No,San Jose ,California,,
10-Aug-15,0440,DAL2614,B712,24000,MCB,Green,No,McComb,Mississippi,,
10-Aug-15,0501,UAL538,A320 (AIRBUS - A-32,2000,DSM,Green,No,Des Moines,Iowa,,
10-Aug-15,0514,SWA2019,B738 (BOEING - 737-,3000,PDX,Green,No,Portland,Oregon,,
10-Aug-15,0525,JBU430,A320,8000,SAC ,Green,No,Sacramento,California,,
10-Aug-15,0530,SKW747G,CRJ2,10300,IDA,Green,No,Idaho Falls,Idaho,,
10-Aug-15,0609,UAL1783,B737,7500,OMA,Green,No,Omaha,Nebraska,,
10-Aug-15,0625,UAL1636,B753/L,13000,VTU,Green,No,Oxnard,California,,
11-Aug-15,0130,ASQ5024,CRJ7 (CANADAIR - Ch,5000,SCH,Green,No,Schenectady,New York,,
11-Aug-15,0141,ENY3191,CRJ7,1100,ORD,Green,No,Chicago,Illinois,,
11-Aug-15,0223,AAL1142,MD83,31000,CAE,Green,No,Columbia,South Carolina,,
11-Aug-15,0234,VVAC307,F18 (ASTA - AF-18 H,800,NTU,Green,No,Virginia Beach,Virginia,,
11-Aug-15,0248,UPS1283,B752,17000,DVK,Green,No,Danville    ,Kentucky,,
11-Aug-15,0255,N5655K,BE30,7500,FSD,Green,No,Sioux Falls   ,South Dakota,,
11-Aug-15,0306,DAL451,B738,2000,SJU,Green,No,San Juan,Puerto Rico,,
11-Aug-15,0317,VVAC100,,1200,NTU,Green,No,Virginia Beach,Virginia,,
11-Aug-15,0318,DAL1205,MD88,14000,I53,Green,No,Liberty,Kentucky,,
11-Aug-15,0330,UPS735,B757,17000,IND,Green,No,Indianapolis,Indiana,,
11-Aug-15,0344,TCF3496,B757,36000,SME,Green,No,Somerset,Kentucky,,
11-Aug-15,0355,LN912MN,BE20,7000,FSD,Green,No,Sioux Falls   ,South Dakota,,
11-Aug-15,0402,SWA382,B737,4800,AMA,Red,No,Amarillo,Texas,,
11-Aug-15,0415,QXE318,DH8D,2500,PDX,Green,No,Portland,Oregon,,
11-Aug-15,0435,N217CE,SR22,11000,BOI,Green,No,Boise,Idaho,,
11-Aug-15,0532,AAL1615,B738,10000,SFO,Green,No,San Francisco,California,,
11-Aug-15,0633,HAL556,B712,1000,OGG,Green,No,Kahului,Hawaii,,
11-Aug-15,1257,N817PD,C560,1500,AMA,Green,No,Amarillo,Texas,,
12-Aug-15,0055,AAL352,B738,10000,ETX,Green,No,East Texas,Texas,,
12-Aug-15,0137,GGN7290,B190,6000,ROC,Green,No,Rochester,New York,,
12-Aug-15,0141,TCF5955,E170,7000,ORD,Green,No,Chicago,Illinois,,
12-Aug-15,0235,LN202JK,C650,2000,HOU    ,Green,No,Houston    ,Texas,,
12-Aug-15,0301,INDY84,C130 (LOCKHEED - C-,1000,GUS,Green,No,Peru,Indiana,,
