Incident Date,Incident Time,Flight ID,Aircraft,Aviation Altitude,Altitude,Airport,Laser Color,Injury,City,State
14-Jan-16,0005,N621JH,GLF4/L,,3500,LCH,Green,No,Lake Charles,Louisiana
14-Jan-16,0028,N360WL,SR22,,4300,BIL,Green,No,Billings,Montana
14-Jan-16,0043,N786A,PA44 ,,2000,RIC,Green-White,No,Richmond,Virginia
14-Jan-16,0057,FLG4126,CRJ7,,4000,JFK,Green,No,New York ,New York
14-Jan-16,0104,TAI570,A320,,UNKN,JFK,Green,No,New York,New York
14-Jan-16,0120,UAL321,B752 ,,3000,IAD,Green,No,Washington,District of Columbia
14-Jan-16,0133,N61CP,SR22,,3000,LFT,Multi-color  ,No,Lafayette,Louisiana
14-Jan-16,0145,N465ER,C172,,3500,DAB,Green,No,Daytona Beach,Florida
14-Jan-16,0200,AAL660,A320,,10000,RIV,Green,No,Riverside,California
14-Jan-16,0205,RICAN12,C130 ,,2500,SJU,Green,No,San Juan,Puerto Rico
14-Jan-16,0230,NVT8,UNKN,,3200,LUF,Green,No,Glendale,Arizona
14-Jan-16,0232,MSQT802,P28A,,2800,DVT,UNKN,No,Phoenix,Arizona
14-Jan-16,0232,TRANS802,P28A ,,2800,PHX,Green,No,Phoenix,Arizona
14-Jan-16,0245,UNKN,Helicopter,,3200,LUF,Green,No,Glendale,Arizona
14-Jan-16,0245,VFRHELO,HELO,,3200,PHX,Green,No,Phoenix,Arizona
14-Jan-16,0318,DAL820,B752/L,,16000,PVU,Green,No,Provo,Utah
14-Jan-16,0342,WYM211,SH33 ,,2300,SJU,Green,No,San Juan,Puerto Rico
14-Jan-16,0345,N470JF,ATR43,,5000,BWI,Green,No,Baltimore,Maryland
14-Jan-16,0506,UPS1331,B763,,16500,DVK,Green,No,Danville,Kentucky
14-Jan-16,0540,DKT2316,SW4,,5000,SDF,Green,No,Louisville  ,Kentucky
14-Jan-16,0549,SKW2502,CRJ2,,11000,SFO,Green,No,San Francisco,California
14-Jan-16,0650,DAL1142,MD88 ,,9200,ABQ,Green,No,Albuquerque  ,New Mexico
14-Jan-16,0652,R5626,H64,,7500,COS,Green,No,Colorado Springs,Colorado
14-Jan-16,0654,SUMIT41,C130 ,,7500,COS,Green,No,Colorado Springs,Colorado
14-Jan-16,1030,N210PT,PC12,,3200,PHX,Green,No,Phoenix,Arizona
14-Jan-16,1234,ASQ4433,E45X,,10000,PIA,Green,No,Peoria,Illinois
14-Jan-16,2318,SBS4519,SF34,,11000,ABO,Green,No,Arecibo,Puerto Rico
14-Jan-16,2321,MTN7103,C208,,2800,SJU,Green,No,San Juan,Puerto Rico
15-Jan-16,0011,N278PH,GLF5,,3000,BKV,Green,No,Brooksville   ,Florida
15-Jan-16,0016,G24544,UH60,,1500,MDW,UNKN,No,Chicago,Illinois
15-Jan-16,0032,N22WU,SR20,,1800,BTL,Green,No,Battle Creek,Michigan
15-Jan-16,0050,ASQ4755,E45X,,31000,LEX,Green,No,Lexington,Kentucky
15-Jan-16,0057,USAF 24544,H60 ,,1500,MDW,Green,No,Chicago,Illinois
15-Jan-16,0121,AWI3978,CRJ2 ,,7000,OLV,Green,No,Olive Branch,Mississippi
15-Jan-16,0123,N3557E,C172,,5500,CWK,Green,No,Austin,Texas
15-Jan-16,0147,N400US,C182,,4500,KIC,Green,No,King City,California
15-Jan-16,0200,SWA1618,B733,,2000,BNA,Green,No,Nashville,Tennessee
15-Jan-16,0203,RPA4706,E170 ,,8000,EWR,Green,No,Newark    ,New Jersey
15-Jan-16,0312,SWA1261,B737,,5000,LAX,Green,No,Los Angeles,California
15-Jan-16,0347,UPS1291,A306,,20000,LEX,Green,No,Lexington,Kentucky
15-Jan-16,0350,DAL2117,A320,,7500,COX,Green,No,Colorado Springs,Colorado
15-Jan-16,0350,EJA380,C680,,UNKN,COS,Green,No,Colorado Springs,Colorado
15-Jan-16,0350,N23BV,C25B ,,7500,COS,Green,No,Colorado Springs,Colorado
15-Jan-16,0350,N441BF,C441 ,,7500,COS,Green,No,Colorado Springs,Colorado
15-Jan-16,0350,SKW579C,CRJ7 ,,7500,COS,Green,No,Colorado Springs,Colorado
15-Jan-16,0358,N57RT,BE76 ,,3500,TUL,Green,No,Tulsa,Oklahoma
15-Jan-16,0413,AAL1271,MD88 ,,700,RIC,Green,No,Richmond,Virginia
15-Jan-16,0414,ASQ4703,E145,,2000,BRO    ,Green,No,Brownsville,Texas
15-Jan-16,0429,MH047,C208,,UNKN,OGG,Green,No,Kahului,Hawaii
15-Jan-16,0510,ASA486,B738,,6000,SAN,Green,No,San Diego,California
15-Jan-16,0707,AAL430,A319,,1000,DTW,Green,No,Detroit,Michigan
15-Jan-16,0850,UPS1467,B752 ,,3000,SDF,Green,No,Louisville  ,Kentucky
15-Jan-16,0853,MKU47,C208 ,,3400,OGG,Green,No,Kahului,Hawaii
15-Jan-16,2320,RPA4605,E170,,2500,DCA,Green,No,Washington,District of Columbia
16-Jan-16,0021,HOIST90,DC10,,5000,ACY,Green,No,Atlantic City,New Jersey
16-Jan-16,0031,AAL497Q,B737 ,,9000,DTW,Green,No,Dallas-Fort Worth,Texas
16-Jan-16,0059,ASQ5592,CRJ9 ,,3000,BTR,Green,No,Baton Rouge,Louisiana
16-Jan-16,0102,ASQ5440,CRJ9 ,,2100,BTR,Green,No,Baton Rouge,Louisiana
16-Jan-16,0219,SKW4723,CRJ9,,1500,LGB,Green,No,Long Beach,California
16-Jan-16,0220,ASQ4468,E145,,2800,IAH,Green,No,Houston,Texas
16-Jan-16,0227,SWA1322,B737 ,,11000,AUS,Green,No,Austin,Texas
16-Jan-16,0233,ASQ4684,E45X ,,2800,IAH,Green,No,Houston,Texas
16-Jan-16,0239,ASQ4139,E135 ,,6000,IAH,Green,No,Houston,Texas
16-Jan-16,0240,SWA724,B737 ,,6000,MCO,Green,No,Orlando,Florida
16-Jan-16,0241,N443AC,CH7B ,,2000,PAO,Blue,No,Palo Alto,California
16-Jan-16,0258,ASQ2780,CRJ2,,18000,CAE,Green,No,Columbia,South Carolina
16-Jan-16,0300,NKS326,A319,,9000,HOU,Green,No,Houston,Texas
16-Jan-16,0325,ENY3239,E145/L,,4300,SGF,Green,No,Springfield,Missouri
16-Jan-16,0328,PD10,AS50,,1200,LAX,UNKN,No,Los Angeles,California
16-Jan-16,0342,N870BR,SR22,,9500,2O6,Green,No,Chowchilla,California
16-Jan-16,0349,SWA2606,B737,,10000,SBD,Green,No,San Bernardino,California
16-Jan-16,0353,R431,C172,,3000,DAB,UNKN,No,Daytona Beach,Florida
16-Jan-16,0418,DAL2587,B757,,1600,DAB,Green,No,Daytona Beach,Florida
16-Jan-16,0454,ASQ4372,E145,,4000,TUL ,Green,No,Tulsa,Oklahoma
16-Jan-16,0529,LBQ611,E50P,,6000,SAT,Green,No,San Antonio,Texas
16-Jan-16,0628,ASH5118,E170,,4000,IAH,Green,No,Houston,Texas
16-Jan-16,0640,UAL719,B739 ,,17000,ONT,Blue,No,Ontario,California
16-Jan-16,1422,QFA11,A388 ,,2000,LAX,Green,No,Los Angeles,California
17-Jan-16,0108,BAW61T,B772/L,,29000,MLB,Green,No,Melbourne,Florida
17-Jan-16,0120,RPA4331,E170,,8000,MIA,Green,No,Miami,Florida
17-Jan-16,0123,N310MF,SA-160,,1500,SMO,Blue,No,Santa Monica,California
17-Jan-16,0156,EMD14,HELO,,250,OJC,Green,No,Olathe,Kansas
17-Jan-16,0212,EAGLEMD14,HELO,,2500,OJC,Green,No,Olathe,Kansas
17-Jan-16,0217,AAY5459,B752,,9000,LAS,Green,No,Las Vegas,Nevada
17-Jan-16,0230,MP6,B206,,500,OPF,Green,No,Miami,Florida
17-Jan-16,0230,PD6,B06,,500,OPF,Green,No,Miami,Florida
17-Jan-16,0301,N434PA,PA44 ,,3500,DVT,Green,No,Phoenix,Arizona
17-Jan-16,0328,LAPD10,Helicopter,,1200,VNY,Green,No,Van Nuys,California
17-Jan-16,0535,DAL2048,B712,,UNKN,SMO,Green,No,Santa Monica,California
17-Jan-16,0542,C1707,C130,,1000,HNL,Green,No,Honolulu,Hawaii
17-Jan-16,1158,N431ER,C172 ,,3000,DAB,Green,No,Daytona Beach,Florida
17-Jan-16,1201,DAL587,B752,,1600,DAB,Green,No,Daytona Beach,Florida
17-Jan-16,2339,AAL1915,A320,,7000,RDU,Green,No,Raleigh-Durham,North Carolina
18-Jan-16,0147,MTN7508,AT43,,6000,GSO,Green,No,Greensboro     ,North Carolina
18-Jan-16,0217,SWA1718,B737/L,,17000,SAN,Green,No,San Diego,California
18-Jan-16,0236,LYM3219,SW4/A,,6000,PUB,Green,No,Pueblo,Colorado
18-Jan-16,0328,SWA2860,B737,,10000,SFB,Green,No,Orlando,Florida
18-Jan-16,0333,N172CY,C172,,7500,SAT,Green,No,San Antonio,Texas
18-Jan-16,0411,NKS869,A319,,8000,LAS,Green,No,Las Vegas,Nevada
18-Jan-16,0440,SKW4545,CRJ2,,9000,TUS,Green,No,Tucson,Arizona
18-Jan-16,0530,RPA4494,E170,,4000,CMH,Green,No,Columbus,Ohio
18-Jan-16,0547,AAL890,A321,,175,DFW,Green,No,Dallas-Fort Worth,Texas
18-Jan-16,0630,N509JE,C208,,3000,SNA,Green,No,Santa Ana,California
18-Jan-16,1030,LNVT628,PC12,,9000,ELP,Green,No,El Paso,Texas
18-Jan-16,1038,NVT628,PC12 ,,9000,ELP,Green,No,El Paso,Texas
18-Jan-16,1412,SWA1991,B733,,5500,SMF,Green,No,Sacramento,California
18-Jan-16,2330,N3940A,AS-350,,3001,MFE,Green,No,McAllen,Texas
19-Jan-16,0030,SWA201,B737,,8500,MCO,Green,No,Orlando,Florida
19-Jan-16,0058,SWA42,B733,,8000,MAF,Green,No,Midland,Texas
19-Jan-16,0115,HOUND98,D328,,2000,CWF,Green,No,Lake Charles,Louisiana
19-Jan-16,0140,AAY679,MD83 ,,8000,OCF,Green,No,Ocala ,Florida
19-Jan-16,0150,SKW6270,CRJ7,,3500,LAS,Green,No,Las Vegas,Nevada
19-Jan-16,0153,FDX1359,B752,,10500,RNO,Green,No,Reno,Nevada
19-Jan-16,0210,R30016,C560,,50,PUJ,Green,No,Atlanta,Georgia
19-Jan-16,0230,R08037,H47,,3000,SAT,Green,No,San Antonio,Texas
19-Jan-16,0250,MSQT66,PA44,,2400,DVT,Green,No,Phoenix,Arizona
19-Jan-16,0251,AMF1067,SW4,,9000,DVT,Green,No,Phoenix,Arizona
19-Jan-16,0259,N7306E,C172 ,,7000,COS,Green,No,Colorado Springs,Colorado
19-Jan-16,0415,LSV04,COPT,,1800,BHM,Green,No,Birmingham,Alabama
19-Jan-16,0625,AAL516,A321,,5000,O41,Green,No,Woodland,California
19-Jan-16,0646,N709JE,C208 ,,3000,SNA,Green,No,Santa Ana,California
19-Jan-16,2315,UAL808,H/B772,,12000,TYH,Green,No,Harrisburg,Pennsylvania
19-Jan-16,2357,RPA4331,E170,,7500,EYW,Blue,No,Key West,Florida
19-Jan-16,2358,ASO5058,CRJ2,,6000,HYK,Green,No,Lexington,Kentucky
20-Jan-16,0207,SWA2540,B737,,6000,PHX,Green,No,Phoenix,Arizona
20-Jan-16,0257,SWA1326,B737 ,,5000,SAT,Green,No,San Antonio,Texas
20-Jan-16,0304,AAL422,A319,,10000,PHX,Green,No ,Phoenix,Arizona
20-Jan-16,0310,KYE570,MD11,,30,MIA,Green,No,Miami,Florida
20-Jan-16,0310,LYM977,SW4,,11000,DEN,Green,No,Denver,Colorado
20-Jan-16,0430,AAL1389,B737,,1300,MIA,Green,No,Miami,Florida
20-Jan-16,0438,AIR1,B407,,800,SRQ,Green-Red,No,Sarasota    ,Florida
20-Jan-16,0455,RSP787,E55P,,5000,VNY,Green,No,Van Nuys,California
20-Jan-16,0501,LIFESAVER4,B06,,1800,BHM,Green,No,Birmingham,Alabama
20-Jan-16,0552,CPZ5753,E170,,4000,SAC,Green,No,Sacramento,California
20-Jan-16,0614,ASA543,B739 ,,28000,EUG,Green,No,Eugene,Oregon
20-Jan-16,2325,R00352,H60,,2500,GSB,Green,No,Goldsboro,North Carolina
20-Jan-16,2358,ASQ5058,CRJ2 ,,6000,LEX,Green,No,Lexington,Kentucky
21-Jan-16,0123,N455ER,C172,,200,DAB,Green,No,Daytona Beach,Florida
21-Jan-16,0137,AAL2153,E190/L,,19000,PHL,Green,No,Philadelphia  ,Pennsylvania
21-Jan-16,0219,N350KM,CL60 ,,11000,BOI,Green,No,Boise ,Idaho
21-Jan-16,0223,N4181X,R44 ,,1100,DAL,Green,No,Dallas,Texas
21-Jan-16,0243,N607RJ,FA50,,22000,SVC,Green,No,Silver City,New Mexico
21-Jan-16,0309,OMHA39A,Helicopter,,9000,SLC,Green,No,Salt Lake City,Utah
21-Jan-16,0323,AAL1422,B737 ,,10000,PHX,Green,No,Phoenix,Arizona
21-Jan-16,0323,N870BR,DA40,,2000,RDD,Green,No,Redding,California
21-Jan-16,0328,FDX1374,B752,,4000,SDF,Green,No,Louisville,Kentucky
21-Jan-16,0331,N2075T,SR22,,1500,FRG,Green,No,Farmingdale,New York
21-Jan-16,0420,CPZ5929,E170,,20000,ONT,Green,No,Ontario,California
21-Jan-16,0425,N522QF,C172,,500,WLW,Green,No,Willows,California
21-Jan-16,0458,PDAIR1,B407 ,,800,SRQ,Green,No,Sarasota-Bradenton,Florida
21-Jan-16,0508,R25317,UH64,,7300,COS,Green,No,Colorado Springs,Colorado
21-Jan-16,0515,RSP762,E50P,,5000,VNY,Green,No,Van Nuys,California
21-Jan-16,0529,UAL995,B737 ,,13000,SFO,Green,No,San Francisco,California
21-Jan-16,0600,SWA276,B737,,400,SAN,Green,No,San Diego,California
21-Jan-16,1533,AAH222,UN,,4300,OGG,Green, No,Kahului,Hawaii
21-Jan-16,1536,UPS2968,B763 ,,4300,OGG,Green,No,Kahului,Hawaii
21-Jan-16,2337,AIR1,B407,,800,SRQ,Green-Red,No,Sarasota-Bradenton,Florida
22-Jan-16,0015,WYM405,SH36/U,,3200,SJU,Green,No,San Juan,Puerto Rico
22-Jan-16,0113,SNC7107,SH36 ,,2500,SJU,Green,No,San Juan,Puerto Rico
22-Jan-16,0145,ASQ4541,E145,,16000,HFD,Green,No,Hartford,Connecticut
22-Jan-16,0235,DAB9,C172 ,,2500,DAB,Green,No,Daytona Beach,Florida
22-Jan-16,0238,QXE52,DH8/D,,9000,PDX,Green,No,Portland,Oregon
22-Jan-16,0255,MQ986,PA28,,3000,PHX,Green,No,Phoenix,Arizona
22-Jan-16,0330,BTQ384,PC12,,7000,PHX,Green,No,Phoenix,Arizona
22-Jan-16,0334,QXE307,DH8/D,,6000,PDX,Green,No,Portland,Oregon
22-Jan-16,0345,AAL87,B737,,2000,PDX,Green,No,Portland,Oregon
22-Jan-16,0425,SWA1743,B737 ,,8000,HOU   ,Green,No,Houston,Texas
22-Jan-16,0427,JBU405,A320,,12000,RAL,Green,No,Riverside,California
22-Jan-16,0444,SKW4689,CRJ2,,7300,COS,Green,No,Colorado Springs,Colorado
22-Jan-16,0452,SKW5348,CRJ2,,2200,LAX,Green,No,Los Angeles,California
22-Jan-16,0631,AAL2547,B738 ,,11000,SLC,Green,No,Salt Lake City, Utah
22-Jan-16,0835,GTX654,C402,,4500,HYI,Green,No,San Marcos,Texas
23-Jan-16,0005,N3077Z,BE58,,5000,FNT,Green,No,Flint,Michigan
23-Jan-16,0100,MYM405,SH36 ,,3200,SJU,Green,No,San Juan,Puerto Rico
23-Jan-16,0213,SKW7405,CRJ2 ,,9000,SLC,Green,No,Salt Lake City,Utah
23-Jan-16,0218,N1150H,PC12 ,,1700,DWH,Green,No,Houston,Texas
23-Jan-16,0219,SWA2146,B737,,UNKN,BUR,Green,No,Burbank,California
23-Jan-16,0232,SWA1187,B737 ,,1000,LAX,Green,No,Los Angeles,California
23-Jan-16,0236,UAL1509,B737 ,,13300,HOU   ,Green,No,Houston,Texas
23-Jan-16,0457,BMJ1805,BE65 ,,11000,COS,Green,No,Colorado Springs,Colorado
23-Jan-16,0502,VRD47,A320 ,,6000,SFO,Green,No,San Francisco,California
23-Jan-16,0504,MSQT986,P28A ,,3000,JFK,Green,No,New York   ,New York
23-Jan-16,0506,SKW6429,CRJ2 ,,10000,IAH,Blue,No,Houston ,Texas
23-Jan-16,0508,RESCUE1,B06,,1400,HOU   ,Green,No,Houston,Texas
23-Jan-16,0510,N7772U,C172 ,,4500,OKC,Green,No,Oklahoma City,Oklahoma
23-Jan-16,0513,AAY9886,MD83 ,,14000,COS,Green,No,Colorado Springs ,Colorado
23-Jan-16,0514,VRD960,A320,,3000,SAN,Green,No,San Diego,California
23-Jan-16,0517,QXE56,DH8D,,6000,PDX,Green,No,Portland, Oregon
23-Jan-16,0533,JBU1433,E190 ,,2000,SJU,Green,No,San Juan ,Puerto Rico
23-Jan-16,0615,FDX882,B763,,30000,SAN,Green,No,San Diego,California
24-Jan-16,0230,SWA565,B737,,21000,BNA,Green,No,Nashville,Tennessee
24-Jan-16,0240,CPZ5988,E170 ,,4000,LAX,Green,No,Los Angeles,California
24-Jan-16,0242,N11007G,C172,,2000,LIT,Green,No,Little Rock,Arkansas
24-Jan-16,0249,DAL1871,B738 ,,12500,TOI,Green,No,Troy,Alabama
24-Jan-16,0351,DAL1821,B712 ,,12500,TOI,Green,No,Troy,Alabama
24-Jan-16,0501,N65306,C182,,7000,VRB,Green,No,Vero Beach,Florida
24-Jan-16,0503,AAL2225,B737 ,,7000,LAX,Green-Yellow,No,Los Angeles,California
24-Jan-16,0507,CPZ5900,E170,,8000,SAT,Green,No,San Antonio,Texas
24-Jan-16,0535,N58S,R22 ,,1500,HNL,Green,No,Honolulu,Hawaii
24-Jan-16,0550,N435PA,PA44,,2500,DVT,Green,No,Phoenix,Arizona
24-Jan-16,0710,AAL73,A320,,5000,LAX,Green,No,Los Angeles,California
24-Jan-16,1450,N249TG,C208,,UNKN,MOD,Green,No,Modesto,California
25-Jan-16,0112,ASQ5526,CRJ2,,12000,ATL,Green,No,Atlanta,Georgia
25-Jan-16,0115,DPS100,EC145,,1001,AUS,Green,No,Austin,Texas
25-Jan-16,0121,N1689H,P28A,,3000,LAN,Green,No,Lansing,Michigan
25-Jan-16,0228,SWA2542,B737 ,,14000,MCI,Green,No,Kansas City,Missouri
25-Jan-16,0230,SWA538,B733/L,,16000,BNA,Green,No,Nashville,Tennessee
25-Jan-16,0231,SWA2907,B739 ,,13000,RIV,Green,No,Riverside,California
25-Jan-16,0233,UAL1176,A319 ,,5000,ORD,Green,No,Chicago,Illinois
25-Jan-16,0235,BTQ525,PC12 ,,9000,ABQ,Green,No,Albuquerque,New Mexico
25-Jan-16,0237,R26697,UH60,,4500,ELP,Green,No,El Paso,Texas
25-Jan-16,0245,MDS269,SW4 ,,2000,LRD,Green,No,Laredo,Texas
25-Jan-16,0353,LN903SM,HELO,,UNKN,LRD,Green,No,Laredo,Texas
25-Jan-16,0356,MDS2027,SW4,,UNKN,LRD,Green,No,Laredo,Texas
25-Jan-16,0356,N298GB,C172,,UNKN,MOD,Green,No,Modesto,California
25-Jan-16,0402,FDX986,B752 ,,23000,IPL,Green,No,Imperial,California
25-Jan-16,0404,N134FM,C56X ,,1400,CCR,Green,No,Concord,California
25-Jan-16,0409,DAL2367,B737 ,,10000,BNA,Green,No,Nashville,Tennessee
25-Jan-16,0524,UNKN,HELICOPTER,,12000,TUS,Green,No,Tucson,Arizona
25-Jan-16,0548,SWA2365,B737 ,,12000,MCI,Green,No,Kansas City,Missouri
25-Jan-16,0552,UAL1118,B739 ,,2800,SFO,Green,No,San Francisco,California
25-Jan-16,0701,AAL2427,B737 ,,12000,RIV,Green,No,Riverside,California
25-Jan-16,1413,N3371U,C172,,3500,DVT,Green,No,Phoenix,Arizona
25-Jan-16,2337,SBS4519,SF34 ,,5000,SJU,Green,No,San Juan ,Puerto Rico
26-Jan-16,0015,N445JA,PA44 ,,8000,MLB,Green,No,Melbourne,Florida
26-Jan-16,0043,N315TP,C172 ,,2500,SUA,Green,No,Stuart,Florida
26-Jan-16,0058,N2AM,AS350,,5500,MFE,Green,No,McAllen,Texas
26-Jan-16,0100,ASQ5094,CRJ7 ,,4000,LGA,Green,No,New York,New York
26-Jan-16,0142,HAG3311,C208,,400,WLK,Green,Yes,Selawik,Alaska
26-Jan-16,0143,ASH5610,CRJ9,,3000,PHX,Green,No,Phoenix,Arizona
26-Jan-16,0145,SWA340,B733,,3000,LAS,Green,No,Las Vegas,Nevada
26-Jan-16,0152,DAL2296,A320,,4000,EWR,Green,No,Newark,New Jersey
26-Jan-16,0300,UAL1221,B753,,7000,SLI,Green,No,Los Alamitos,California
26-Jan-16,0301,SKW559W,E170,,8000,HAF,Green,No,Half Moon Bay,California
26-Jan-16,0303,SWA194,B737,,1900,SDF,Green,No,Louisville,Kentucky
26-Jan-16,0320,N974CW,H269C,,1200,PAE,Green,No,Everett,Washington
26-Jan-16,0340,N441KA,HELO,,4500,PDX,Green,No,Portland,Oregon
26-Jan-16,1426,AMF1948,SW4,,2200,BFL,Green,No,Bakersfield,California
26-Jan-16,2150,N101HF,Bell 407,,1001,0Q4,Green,No,Selma,California
26-Jan-16,2349,ENY3600,CRJ7 ,,2500,ORD,Green,No,Chicago,Illinois
26-Jan-16,2350,MTN7124,C208,,2500,SJU,Green,No,San Juan,Puerto Rico
26-Jan-16,2354,MTN7105,C208 ,,1900,SJU,Green,No,San Juan,Puerto Rico
27-Jan-16,0016,N9546D,PA22 ,,2100,PMP,Green,No,Pompano Beach,Florida
27-Jan-16,0150,PS3,HELI,,2500,ABE,Green,No,Allentown,Pennsylvania
27-Jan-16,0200,C6526,HH65/MH65D,,1001,OAK,Green,No,Oakland,California
27-Jan-16,0230,SWA2619,B737 ,,7000,LAX,Green,No,Los Angeles,California
27-Jan-16,0238,N822DK,P46T ,,800,BCT,Green,No,Boca Raton,Florida
27-Jan-16,0300,SKW899G,CRJ2 ,,2500,ONT,Green,No,Ontario,California
27-Jan-16,0331,FDX1222,A306/L,,13000,SAN,Green,No,San Diego,California
27-Jan-16,0345,726EG,SR22,,900,LAX,Green,No,Los Angeles,California
27-Jan-16,0512,SWA1980,B733,,4500,PHX,Green,No,Phoenix,Arizona
27-Jan-16,0518,EZR44,H60,,300,NGF,Green,No,Kaneohe,Hawaii
27-Jan-16,0636,SKW6519,CRJ7 ,,4000,LAX,Green,No,Los Angeles,California
27-Jan-16,0639,UPS937,B752 ,,3700,ONT,Green,No,Ontario,California
27-Jan-16,0641,AMX660,B737 ,,6000,ORD,Green,No,Chicago,Illinois
27-Jan-16,0648,UAL681,B737 ,,1200,LAS,Green,No,Las Vegas,Nevada
27-Jan-16,1509,QXE115,DH8D,,1200,SEA,Green,No,Seattle ,Washington
28-Jan-16,0013,PIT81,UNKN,,3000,YNG,Green,No,Youngstown-Warren,Ohio
28-Jan-16,0014,N24SM,H25B ,,3000,MDT,Green,No,Harrisburg   ,Pennsylvania
28-Jan-16,0015,N794AM,AS350B3,,2001,HDC,Green,Yes,Hammond,Louisiana
28-Jan-16,0108,RPA4508,E170 ,,6000,PHL,Green,No,Philadelphia,Pennsylvania
28-Jan-16,0139,BAW97A,B773 ,,3000,IAH,Green,No,Houston,Texas
28-Jan-16,0141,SWA1896,B737 ,,1600,OKK,Green,No,Kokomo,Indiana
28-Jan-16,0144,ENY3513,E135 ,,1500,MIA,Green,No,Miami,Florida
28-Jan-16,0158,N4864G,C172 ,,5500,FKR,Green,No,Frankfort,Indiana
28-Jan-16,0201,FITT 51,PA28,,1800,MLB,Green,No,Melbourne,Florida
28-Jan-16,0208,RPA0105,E170 ,,11000,ABE,Green,No,Allentown,Pennsylvania
28-Jan-16,0218,SBE165,C560,,7000,IAH,Green,No,Houston,Texas
28-Jan-16,0220,DAL930,MD90,,11000,ATL,Green,No,Atlanta,Georgia
28-Jan-16,0221,PENNSTAR3,HELO,,2500,ABE,Green,No,Allentown,Pennsylvania
28-Jan-16,0237,N888ZZ,H25B ,,2200,OAK,Green,No,Oakland,California
28-Jan-16,0240,FLG4042,CRJ9 ,,3500,DSM,Green,No,Des Moines,Iowa
28-Jan-16,0244,N76XP,C172 ,,8000,COS,Green,No,Colorado Springs,Colorado
28-Jan-16,0310,N682CE,C560 ,,6500,RDD,Green,No,Redding,California
28-Jan-16,0325,N4975F,C172,,UNKN,LAX,Green,No,Los Angeles,California
28-Jan-16,0335,PAC238,B748,,2200,LAX,Green,No,Los Angeles,California
28-Jan-16,0340,FDX1654,MD11,,14000,SAN,Green,No,San Diego,California
28-Jan-16,0352,N92JA,PA46,,5000,LSN,Green,No,Los Banos,California
28-Jan-16,0354,N726EG,SR22,,UNKN,HHR,Green,No,Hawthorne,California
28-Jan-16,0405,SWA1354,B737 ,,13000,SCK,Green,No,Stockton,California
28-Jan-16,0505,CPZ5806,E170 ,,5000,LAX,Green,No,Los Angeles,California
28-Jan-16,0510,FDX1625,A306 ,,8000,ELP,Green,No,El Paso,Texas
28-Jan-16,0518,BVN7281,C208 ,,5000,DFW,Green,No,Dallas-Fort Worth,Texas
28-Jan-16,1913,N101HF,Bell 407,,1200,DFW,Green,No,Dallas-Fort Worth,Texas
29-Jan-16,0054,AWI3921,CRJ2,,2500,PHL,Green,No,Philadelphia,Pennsylvania
29-Jan-16,0059,OAE702,B763,,12000,DCA,Blue,No,Washington,District of Columbia
29-Jan-16,0101,N8211E,C172,,UNKN,HOT,Green,No,Hot Springs,Arkansas
29-Jan-16,0103,SWA2807,B737 ,,6000,SGR,Green,No,Houston,Texas
29-Jan-16,0105,VRD357,A320/L,,2000,BOS,Green,No,Boston,Massachusetts
29-Jan-16,0114,SWA519,B737 ,,8000,HOU   ,Green,No,Houston,Texas
29-Jan-16,0213,DAL2078,A320,,6300,SLC,UNKN,No,Salt Lake City, Utah
29-Jan-16,0232,FITT50,P28A ,,1800,MLB,Green,No,Melbourne,Florida
29-Jan-16,0236,N9NG,C750 ,,2000,MLB,Green,No,Melbourne,Florida
29-Jan-16,0239,SWA1302,B737,,2500,SFO,Green,No,San Francisco,California
29-Jan-16,0259,ASQ2785,CRJ2 ,,5000,TYS,Green,No,Knoxville,Tennessee
29-Jan-16,0305,BMJ1805,BE65,,11000,COS,Green,No,Colorado Springs,Colorado
29-Jan-16,0310,SHWK401,MH-60R,,501,NRS,Green,No,Imperial Beach ,California
29-Jan-16,0322,G27042,UH60 ,,5000,OGD,Green,No,Ogden,Utah
29-Jan-16,0420,N2121V,PA28,,4000,ONT,Green,No,Ontario,California
29-Jan-16,0424,ASQ2829,E145,,12000,CVE,Green,No,Dallas,Texas
29-Jan-16,0427,ASA319,B739 ,,7000,SJC,Green,No,San Juan,Puerto Rico
29-Jan-16,0437,DAL980,MD90 ,,13000,ATL,Green,No,Atlanta,Georgia
29-Jan-16,0437,GEC8174,B77L ,,13000,ATL,Green,No,Atlanta,Georgia
29-Jan-16,0438,DAL2024,MD90 ,,13000,ATL,Green,No,Atlanta,Georgia
29-Jan-16,0451,ASQ2834,E145,,5500,MLU,Green,No,Monroe,Louisiana
29-Jan-16,0456,ASQ4595,E145,,24000,5M1,Green,No,De Witt,Arkansas
29-Jan-16,0502,SWA1247,B737 ,,5000,SJC,Green,No,San Jose,California
29-Jan-16,0514,LREH3,EC35,,5000,SCK,Green,No,Stockton,California
29-Jan-16,0718,VIR326V,A346 ,,2400,SFO,Green,No,San Francisco,California
29-Jan-16,0721,CPZ5728,E170,,5000,OAK,Green,No,Oakland,California
29-Jan-16,0724,SWA2254,B738 ,,18000,LSN,Green,No,Los Banos,California
29-Jan-16,1725,DAL2789,B712,,12000,LAX,Blue,No,Los Angeles,California
29-Jan-16,1810,TCF4279,E145,,UNKN,UNKN,Green,Yes,UNKN,UNKN
